NO,SMILES,y_true,temp,elem,mol,SMILES_Kmeans,Bemis_Murcko
756,*N1C(=O)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc5oc(-c6nc7cc(*)ccc7o6)nc5c3)C4=O)cc2C1=O,382,1.3104949,1.3937777,1.2252179,1.3929071,1.4176843
757,*c1ccc(-c2nc3cc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(*)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)ccc3[nH]2)c(C)c1,371,0.867172,1.274888,0.7341498,1.1397083,1.1231161
758,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc5[nH]c(-c6ccc(*)cc6C(F)(F)F)nc5c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,360,0.987775,1.1230565,0.8698712,1.0212502,1.0313685
759,*c1ccc(-c2nc3cc(N4C(=O)C5CC6C(=O)N(*)C(=O)C6CC5C4=O)ccc3[nH]2)c(C)c1,421,1.8097686,1.6659913,1.3762257,1.7689116,0.9317712
760,*N1C(=O)C2CC3C(=O)N(c4ccc5[nH]c(-c6ccc(*)cc6C(F)(F)F)nc5c4)C(=O)C3CC2C1=O,409,2.0121043,1.6470494,1.6069387,1.9440305,0.8889578
761,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(*)cc3F)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,370,1.0953193,1.2875205,0.7907587,1.2272809,1.2852814
763,*c1ccc(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C(F)(F)F,365,1.1768495,1.0979385,1.0186055,1.2480097,1.1600667
764,*c1cc(C)c(N2C(=O)c3ccc(C(c4ccc5c(c4)C(=O)N(*)C5=O)(C(F)(F)F)C(F)(F)F)cc3C2=O)cc1C,378,1.2854685,1.060786,1.0440468,1.3273582,0.7324956
767,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3c(F)c(F)c(-c5c(F)c(F)c(*)c(F)c5F)c(F)c3F)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,363,1.1810579,1.1803879,0.93514884,1.1205057,1.0960536
769,*c1ccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5ccc(-n6c(=O)c7cc8c(=O)n(*)c(=O)c8cc7c6=O)cc5)ccc4OC3C=C2)cc1,400,1.779071,1.533719,1.4619533,1.437072,1.0174034
770,*c1ccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5)ccc4OC3C=C2)cc1,356,1.0546919,0.83654404,0.7469283,0.9314826,0.85233146
771,*c1ccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(*)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)ccc4OC3C=C2)cc1,374,0.963268,0.50646764,0.57371855,0.82582986,0.56598926
772,*c1ccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)cc5)ccc4OC3C=C2)cc1,331,0.6608588,0.56879467,0.36711994,0.5922304,0.40006652
773,*c1cccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5cccc(-n6c(=O)c7cc8c(=O)n(*)c(=O)c8cc7c6=O)c5)ccc4OC3C=C2)c1,386,1.5113075,1.2761481,1.1748122,1.3127837,0.49515766
774,*c1cccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)c5)ccc4OC3C=C2)c1,340,0.85343117,0.5052415,0.32950327,0.47075245,0.5440538
775,*c1cccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(*)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)ccc4OC3C=C2)c1,338,0.49391884,0.24167383,0.24054235,0.336243,0.2632035
776,*c1cccc(C(=O)NC2=CC3C(=O)c4cc(NC(=O)c5cccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N(*)C9=O)cc7C6=O)c5)ccc4OC3C=C2)c1,310,0.24166998,0.21878439,0.12663186,0.122382626,0.097646885
777,*c1ccc(C(=O)Oc2ccc3c(c2)C(C)(C)CC32CC(C)(C)c3cc(OC(=O)c4ccc(N5C(=O)c6ccc(C(C7C=C8C(=O)N(*)C(=O)C8=CC7)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)ccc32)cc1,297,-0.1167489,-0.071595006,-0.25000784,-0.19407237,-0.086934015
778,*c1cccc(C(=O)Oc2ccc3c(c2)C(C)(C)CC32CC(C)(C)c3cc(OC(=O)c4cccc(N5C(=O)c6ccc(C(C7C=C8C(=O)N(*)C(=O)C8=CC7)(C(F)(F)F)C(F)(F)F)cc6C5=O)c4)ccc32)c1,289,-0.19715974,-0.32305706,-0.32672778,-0.4092437,-0.271153
779,*c1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(N4C(=O)c5ccc(C(C6C=C7C(=O)N(*)C(=O)C7=CC6)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)cc1,331,0.4165953,0.34935042,0.29134643,0.40481794,0.55551714
780,*N1C(=O)C2=CCC(C(c3ccc4c(c3)C(=O)N(c3ccc(OC(=O)c5ccc(*)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)C=C2C1=O,326,0.5383289,0.51943886,0.40617073,0.6733941,0.61430603
781,*c1ccc(-c2nc3cc4c(cc3o2)C2(CC4(C)C)CC(C)(C)c3cc4nc(-c5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N(*)C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)oc4cc32)cc1,491,3.2385361,2.550348,2.763048,3.1330342,2.7874794
783,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5nc6ccc7c(c6o5)C5(CC(C)(C)c6cc8nc(-c9ccc(C)cc9)oc8cc65)CC7(C)C)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,423,1.4083084,1.794541,1.402402,1.8030026,1.5092956
785,*N1C(=O)C2C(C1=O)C1C(=O)N(C3CCC4C=C(c5nc6cc7c(cc6o5)C5(CC7(C)C)CC(C)(C)c6cc7nc(-c8ccc(N9C(=O)c%10ccc(C(c%11ccc%12c(c%11)C(=O)N(*)C%12=O)(C(F)(F)F)C(F)(F)F)cc%10C9=O)cc8)oc7cc65)C=CC43)C(=O)C21,452,2.4710183,2.5573237,2.1860113,2.6563249,2.3935275
786,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3cccc(-c5nc6cc7c(cc6o5)C5(CC(C)(C)c6cc8nc(-c9cccc(C%10C(=O)C%11C(C%10=O)C%10C(=O)N(*)C(=O)C%11%10)c9)oc8cc65)CC7(C)C)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,451,2.4661975,2.3976889,2.236717,2.65222,2.2269998
787,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5nc6ccc7c(c6o5)C5(CC(C)(C)c6cc8nc(-c9ccc(N%10C(=O)C%11C%12C(=O)N(*)C(=O)C%12C%11C%10=O)cc9)oc8cc65)CC7(C)C)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,441,1.7416686,2.0265167,1.5598539,2.2041292,1.7957366
788,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3cccc(-c5nc6ccc7c(c6o5)C5(CC(C)(C)c6cc8nc(-c9cccc(N%10C(=O)C%11C%12C(=O)N(*)C(=O)C%12C%11C%10=O)c9)oc8cc65)CC7(C)C)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,443,1.6386415,1.5068455,1.2001836,1.85212,1.9336998
789,*c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)cc4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1,379,1.2102746,0.8406057,0.82999575,1.0406487,0.9580923
790,*c1ccc(C(=O)Nc2ccc(-c3ccc(NC(=O)c4ccc(N5C(=O)c6ccc(C(c7ccc8c(c7)C(=O)N(*)C8=O)(C(F)(F)F)C(F)(F)F)cc6C5=O)c(C)c4)cc3C(F)(F)F)c(C(F)(F)F)c2)cc1C,382,1.3634634,0.94618934,1.1164887,1.4711233,1.0529747
791,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C(=O)Nc5ccc(-c6ccc(NC(=O)c7ccc(*)cc7C(F)(F)F)cc6C(F)(F)F)c(C(F)(F)F)c5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,316,0.3695785,0.22463316,0.12615791,0.20360146,0.25504714
792,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C(=O)Nc5ccc(NC(=O)c6ccc(*)cc6C(F)(F)F)cc5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,326,0.100626,0.18771398,0.2515921,0.33070844,0.24768744
793,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C(=O)N(C)c5ccc(-c6ccc(N(C)C(=O)c7ccc(*)cc7)cc6C(F)(F)F)c(C(F)(F)F)c5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,275,0.50980943,0.26632616,0.50335085,0.34263083,0.63686043
794,*N1C(=O)C2C(C1=O)C1C(=O)N(c3ccc(C(=O)Nc4ccc(-c5ccc(NC(=O)c6ccc(N7C(=O)c8ccc(C(c9ccc%10c(c9)C(=O)N(*)C%10=O)(C(F)(F)F)C(F)(F)F)cc8C7=O)cc6)cc5C(F)(F)F)c(C(F)(F)F)c4)cc3)C(=O)C21,396,1.5928715,1.378508,1.3381538,1.7188319,1.3851633
795,*N1C(=O)C2C(C1=O)C1C(=O)N(c3ccc(C(=O)Nc4ccc(-c5ccc(NC(=O)c6ccc(N7C(=O)c8ccc(C(c9ccc%10c(c9)C(=O)N(*)C%10=O)(C(F)(F)F)C(F)(F)F)cc8C7=O)c(C)c6)cc5C(F)(F)F)c(C(F)(F)F)c4)cc3C)C(=O)C21,402,1.659215,0.9814785,0.81415457,1.4404521,1.2415305
796,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C(=O)Nc5ccc(-c6ccc(NC(=O)c7ccc(N8C(=O)C9C%10C(=O)N(*)C(=O)C%10C9C8=O)cc7C(F)(F)F)cc6C(F)(F)F)c(C(F)(F)F)c5)c(C(F)(F)F)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,327,1.1876402,0.77073723,0.51643336,1.2142873,0.8629447
798,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(-c5ccc(*)cc5C)c(C)c3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,390,1.286779,1.3195863,1.192953,1.1864132,1.1356251
799,*c1ccc(-c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)c(C)c2)cc1C,397,1.5193387,1.1527401,1.2803864,1.470173,1.515249
800,*c1cc(C)c(-c2cc(C)c(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2C)cc1C,407,0.9589979,0.64604896,0.62210107,0.80538905,0.41691625
801,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(*)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,370,1.0164148,1.057314,0.86206853,1.1246294,1.0054587
802,*c1ccc(OC(=O)c2ccc(N3C(=O)c4ccc(C(c5ccc6c(c5)C(=O)N(*)C6=O)(C(F)(F)F)C(F)(F)F)cc4C3=O)cc2)cc1,324,0.37187108,0.77049726,1.1939375,0.42085013,0.42920524
803,*c1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N(*)C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)cc2)cc1,331,0.4257421,0.6620075,1.2832184,0.41805097,0.4818249
804,*N1C(=O)c2ccc(C(c3ccc4c(c3)C(=O)N(c3ccc(C(=O)Oc5ccc(OC(=O)c6ccc(OC(=O)c7ccc(*)cc7)cc6)cc5)cc3)C4=O)(C(F)(F)F)C(F)(F)F)cc2C1=O,374,0.55457765,0.66012895,1.3155509,0.565852,0.59062743
805,*c1ccc(N2C(=O)c3ccc(C(=O)Oc4ccc(OC(=O)c5ccc6c(c5)C(=O)N(*)C6=O)cc4)cc3C2=O)cc1,483,2.850002,2.7442822,2.650221,2.6316652,2.7281356
806,*c1ccc(OC(=O)c2ccc(N3C(=O)c4ccc(C(=O)Oc5ccc(OC(=O)c6ccc7c(c6)C(=O)N(*)C7=O)cc5)cc4C3=O)cc2)cc1,485,3.0780034,2.8701031,2.66331,2.6585205,2.9128716
807,*c1ccc(C(=O)Oc2ccc(OC(=O)c3ccc(N4C(=O)c5ccc(C(=O)Oc6ccc(OC(=O)c7ccc8c(c7)C(=O)N(*)C8=O)cc6)cc5C4=O)cc3)cc2)cc1,489,3.1677406,2.8463914,2.6700804,2.5506482,3.0101657
808,*N1C(=O)c2ccc(C(=O)Oc3ccc(OC(=O)c4ccc5c(c4)C(=O)N(c4ccc(C(=O)Oc6ccc(OC(=O)c7ccc(OC(=O)c8ccc(*)cc8)cc7)cc6)cc4)C5=O)cc3)cc2C1=O,481,3.1904829,2.68464,2.5987227,2.4896986,3.086952
